Codigo;Descripci�n;"Cod SubRubro";SubRubro;"Cod Rubro";Rubro;"Cod Marca";Marca;"Cod Provedor";Proveedor;Temporada;"Fecha Alta";"Fecha Modificado";"Precio Costo";"Precio Venta";"Utilidad 1";"Utilidad 2";Cantidad;"Stock Min";Vencimiento;Reponer;imagenes
"Cod: 5166";"LLAVERO DADOS 9351";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;27-12-2017;07-02-2025;74;166.00;125;125;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1514362139_Screenshot_9.jpg
"Cod: 5058";"LLAVERO DAMA STRASS";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;28-11-2017;09-09-2025;689;1,164.00;69;52;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/1513650238_5058.jpg
"Cod: 5093";"LLAVERO DAMA STRASS";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;13-12-2017;28-03-2026;689;1,164.00;69;69;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1513200920_5058.jpg
"Cod: 4671";"LLAVERO DESTAPADOR LLAVE 13219";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;08-07-2017;08-09-2025;84;165.00;97;77;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 1383";"LLAVERO DOBLE ENAMORADOS 28-55-02";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;07-02-2013;28-01-2025;92;178.00;94;94;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 3691";"LLAVERO ELEFANTE 11964";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;24-04-2016;01-08-2025;232;371.00;60;60;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 27890";"LLAVERO EN CAJA ";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";0;;0;06-09-2023;03-02-2025;3865;6,648.00;72;72;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 2495";"LLAVERO EN CAJA 36-80";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;02-02-2015;31-07-2025;164;276.00;68;68;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 1053";"LLAVERO FLUOR PAZ";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";;;0;18-08-2012;05-12-2017;215;374.00;74;74;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 1063";"LLAVERO FLUOR REDONDO";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;18-08-2012;27-01-2025;173;260.00;50;50;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 2076";"LLAVERO FUNDICION DESTAPADOR 37901630";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;13-05-2014;24-06-2025;173;277.00;60;60;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 2078";"LLAVERO FUNDICION DESTAPADOR 37901631";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;13-05-2014;24-06-2025;173;277.00;60;60;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 2268";"LLAVERO GOMA 37101369";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";;;0;30-09-2014;05-12-2017;71;117.00;65;65;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 2260";"LLAVERO GOMA CARITA 37101368";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;30-09-2014;24-06-2025;71;117.00;65;65;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 2258";"LLAVERO GOMA DADOS 37101360";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;30-09-2014;07-02-2025;71;117.00;65;65;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 2259";"LLAVERO GOMA PELOTA 37101367";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;30-09-2014;03-02-2025;71;118.00;66;66;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 7253";"LLAVERO L1871";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;08-05-2021;28-03-2026;589;1,178.00;100;100;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1620481763_Screenshot_866.jpg
"Cod: 7248";"LLAVERO L1879";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";;;0;07-05-2021;07-05-2021;619;1,238.00;100;100;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1620424687_Screenshot_861.jpg
"Cod: 7247";"LLAVERO L1913";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;07-05-2021;25-11-2025;950;1,900.00;100;100;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1620424603_Screenshot_860.jpg
"Cod: 7246";"LLAVERO L1914";31;AROS-DF;7;ACCESORIOS;1;"Sin Especificar";;;0;07-05-2021;07-05-2021;950;1,900.00;100;100;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1620424122_Screenshot_859.jpg
"Cod: 4274";"LLAVERO LATA CORAZON 14093";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";;;0;30-01-2017;03-05-2021;92;182.00;98;72;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 5736";"LLAVERO MANO 1624";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";;;0;29-05-2018;22-03-2022;310;604.00;95;95;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1527598239_Screenshot_12.jpg
"Cod: 704";"LLAVERO MANZANITA NS-107-22";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";;;0;28-10-2011;05-12-2017;84;163.00;94;94;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 2257";"LLAVERO MARCAS 37101354";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";;;0;30-09-2014;05-12-2017;110;182.00;65;65;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 1286";"LLAVERO METAL FLOR 1201-1403";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;12-10-2012;28-01-2025;127;264.00;108;108;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 5776";"LLAVERO METAL MARCA 3091";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";;;0;12-07-2018;07-07-2021;466;848.00;82;82;0;;;;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 3091";"LLAVERO METAL PERSONAJES";8;JUGUETERIA;4;JUGUETERIA;1;"Sin Especificar";;;0;07-08-2015;13-07-2021;121;226.00;87;69;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/3091.JPG
"Cod: 4348";"LLAVERO METAL SKATE Z000388";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;31-01-2017;01-08-2025;84;161.00;92;60;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 6167";"LLAVERO METAL STRASS";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;27-05-2019;28-03-2026;986;1,696.00;72;72;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1559072124_Screenshot_40.jpg
"Cod: 3543";"LLAVERO METAL SURTIDO 6252-001";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";;;0;22-03-2016;05-12-2017;259;445.00;72;72;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 6036";"LLAVERO MUÑECA CHICA 8055";10;REGALERIA;5;BAZAR;1;"Sin Especificar";;;0;06-02-2019;25-04-2020;70;127.00;82;82;0;;;;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 735";"LLAVERO NACAR 462-15";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;06-01-2012;09-09-2025;101;158.00;56;56;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 1116";"LLAVERO OJITOS 609-10";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;22-09-2012;27-01-2025;2;3.00;69;69;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 5743";"LLAVERO OJOTA 2282";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;29-05-2018;28-03-2026;84;189.00;125;125;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1527600032_Screenshot_19.jpg
"Cod: 5165";"LLAVERO OSITO 9345";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;27-12-2017;12-09-2025;197;359.00;82;82;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1514361974_Screenshot_8.jpg
"Cod: 1519";"LLAVERO P/ CARTERAS";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;23-03-2013;23-04-2025;185;309.00;67;67;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 3698";"LLAVERO PAREJAS 12367";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";;;0;24-04-2016;13-07-2021;173;298.00;72;72;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 4319";"LLAVERO PELOTA 14128";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;30-01-2017;01-08-2025;71;143.00;102;74;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 338";"LLAVERO PELUCHE";12;PELUCHE;4;JUGUETERIA;1;"Sin Especificar";;;0;15-06-2010;05-12-2017;6;10.00;60;60;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 35755";"LLAVERO PELUCHE CAPIBARA 23165";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";0;;0;28-05-2025;13-04-2026;5120;7,680.00;50;50;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_1293.jpg
"Cod: 5737";"LLAVERO PERRO YW1625";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;29-05-2018;25-11-2025;310;790.00;155;155;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1527599427_Screenshot_13.jpg
"Cod: 20014";"LLAVERO PERSONAJES ";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";4;"Fabian Gil";0;14-12-2022;13-11-2025;2200;3,999.00;62;62;10;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_2127.jpg
"Cod: 713";"LLAVERO PESCADO NS-107-113";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";;;0;28-10-2011;05-12-2017;92;176.00;91;91;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 1717";"LLAVERO PIEDRA 33-56-02D";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;16-07-2013;24-06-2025;226;328.00;45;45;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 4625";"LLAVERO PIEDRA PENDULO 13214";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";;;0;08-07-2017;05-12-2017;84;165.00;97;77;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 1202";"LLAVERO PIEDRA Y CADENA 28-107-02";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";;;0;10-10-2012;05-12-2017;197;315.00;60;60;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 1718";"LLAVERO PIEDRA Y FLOR 33-56-02B";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;16-07-2013;24-06-2025;226;328.00;45;45;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 2200";"LLAVERO PIEDRAS INDIAN 046";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";;;0;23-09-2014;05-12-2017;110;185.00;68;68;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 3173";"LLAVERO PLUMAS 6090-001";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";;;0;29-09-2015;05-12-2017;252;418.00;66;66;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 705";"LLAVERO POKER NS-107-27";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;28-10-2011;09-09-2025;74;141.00;91;91;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 552";"LLAVERO PRINCECAS GDE";17;NEN3S;4;JUGUETERIA;1;"Sin Especificar";;;0;14-05-2011;05-12-2017;16;21.00;34;34;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 1844";"LLAVERO RAYADO !! DF-7158";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;23-09-2013;24-06-2025;0;0.00;3536;3121;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 5124";"LLAVERO SAN BENITO 87663-31114";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";;;0;19-12-2017;19-06-2018;197;359.00;82;82;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1513870670_20171219_115019.jpg
"Cod: 3711";"LLAVERO SANDIA 12364";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;24-04-2016;01-08-2025;71;124.00;75;75;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 1045";"LLAVERO SIGNO PAZ 12-890";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;18-08-2012;27-01-2025;173;275.00;59;59;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 5741";"LLAVERO SILVATO ABK72-10";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;29-05-2018;28-03-2026;110;280.00;155;155;0;0;0000-00-00;;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 1040";"LLAVERO0 COLOR SURT 28-90-03";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;18-08-2012;27-01-2025;152;248.00;63;63;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 8045";"LLAVEROS AMONG US 9285";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";0;;0;25-03-2022;03-02-2025;835;1,436.00;72;72;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 1038";"LLAVEROS C/ PIEDRAS 28-90-01";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;18-08-2012;27-01-2025;226;339.00;50;50;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 2602";"LLAVEROS CORAZON L5017";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;10-04-2015;31-07-2025;164;277.00;69;69;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 3061";"LLAVEROS CORAZON MADERA L4809";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;01-08-2015;31-07-2025;132;219.00;66;66;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 482";"LLAVEROS DE BEN 10 Y PRINCESA";8;JUGUETERIA;4;JUGUETERIA;1;"Sin Especificar";;;0;21-03-2011;05-12-2017;1;2.00;52;52;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 1722";"LLAVEROS DE PELUCHE";8;JUGUETERIA;4;JUGUETERIA;1;"Sin Especificar";0;;0;17-07-2013;01-02-2025;78;104.00;33;33;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 3024";"LLAVEROS HADAS 11471";51;"ACC MODA-ACCESORIOS";7;ACCESORIOS;1;"Sin Especificar";0;;0;08-07-2015;31-07-2025;74;156.00;111;82;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/3024.JPG
"Cod: 2514";"LLAVEROS HOJITAS 26602";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";;;0;05-02-2015;05-12-2017;127;279.00;120;120;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 2267";"LLAVEROS LETRAS STRASS 37101360";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;30-09-2014;24-06-2025;185;305.00;65;65;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 3060";"LLAVEROS MADERA COLORES L4809";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;01-08-2015;31-07-2025;132;219.00;66;66;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 1840";"LLAVEROS MARCA MICHELIN DF-1928";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;18-09-2013;24-06-2025;0;0.00;3530;3121;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/1840.JPG
"Cod: 5733";"LLAVEROS METAL BRILLANTES YW1641";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";0;;0;29-05-2018;28-03-2026;694;1,110.00;60;60;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1527595864_Screenshot_9.jpg
"Cod: 1201";"LLAVEROS PIEDRAS 28-90-01";28;"ACC MODA-LLAVEROS";7;ACCESORIOS;1;"Sin Especificar";;;0;10-10-2012;07-07-2021;197;315.00;60;60;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 7596";"LLAVEROS POP IT ";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";0;;0;24-09-2021;03-02-2025;146;266.00;82;82;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_1116.jpg
"Cod: 3023";"LLAVEROS PRINCESA 11319";51;"ACC MODA-ACCESORIOS";7;ACCESORIOS;1;"Sin Especificar";0;;0;08-07-2015;31-07-2025;71;181.00;155;155;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/3023.JPG
"Cod: 7580";"LLAVEROS Y TARJETAS TRIDIMNECIONAL PONY 2262";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";0;;0;17-09-2021;11-03-2026;605;1,050.00;72;72;81;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/D_NQ_NP_825015-MLA81524507288_012025-O.jpg
"Cod: 6290";"LOL BOLA + MUÑECA ";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";;;0;18-06-2019;02-09-2019;854;1,554.00;82;82;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1560975342_Screenshot_161.jpg
"Cod: 5903";"LOL CAJA VIOLETA BLACA NEGRA ";10;REGALERIA;5;BAZAR;1;"Sin Especificar";;;0;13-12-2018;02-09-2019;2791;5,080.00;82;82;0;;;;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 5919";"LOL PETS ORIGINALES";10;REGALERIA;5;BAZAR;1;"Sin Especificar";0;;0;19-12-2018;01-12-2025;3475;5,282.00;52;82;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 6133";"LOL WRAP CHICO ";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";;;0;16-05-2019;22-07-2021;646;1,111.00;72;72;0;;;;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 5902";"LOL X1 EN CAJA DORADA Y ROSA  0827";10;REGALERIA;5;BAZAR;1;"Sin Especificar";;;0;13-12-2018;02-09-2019;2946;5,362.00;82;82;0;;;;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 5901";"LOL X6 SERIES SURTIDAS 8396";10;REGALERIA;5;BAZAR;1;"Sin Especificar";;;0;12-12-2018;02-09-2019;2791;5,080.00;82;82;0;;;;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 6240";"LOLA BIJOU ";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";;;0;11-06-2019;23-07-2021;685;1,452.00;112;112;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1560281815_Screenshot_108.jpg
"Cod: 35493";"LOS AMIGOS DE ZENON AVENTURA GRANJA 3886 7438";144;"EDITORIAL GUADAL S.A.";18;LIBROS;1;"Sin Especificar";0;;0;23-04-2025;23-04-2025;3249.5;6,499.00;100;100;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_1207.jpg
"Cod: 35555";"LOS AMIGOS DEL CONEJO DE FELPA 3479";144;"EDITORIAL GUADAL S.A.";18;LIBROS;1;"Sin Especificar";0;;0;25-04-2025;25-04-2025;6949.5;13,899.00;100;100;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_1241.jpg
"Cod: 35478";"LOS AMIGOS DEL PINGUINOS AMIGOS DEL FELPA 203560";144;"EDITORIAL GUADAL S.A.";18;LIBROS;1;"Sin Especificar";0;;0;22-04-2025;22-04-2025;6949.5;13,899.00;100;100;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_1189.jpg
"Cod: 35556";"LOS AMIGOS DEL POLLITO DE FELPA 3480";144;"EDITORIAL GUADAL S.A.";18;LIBROS;1;"Sin Especificar";0;;0;25-04-2025;25-04-2025;6949.5;13,899.00;100;100;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_1242.jpg
"Cod: 35479";"LOS AMIGOS DEL TIGRE AMIGOS DEL FELPA 203577";144;"EDITORIAL GUADAL S.A.";18;LIBROS;1;"Sin Especificar";0;;0;22-04-2025;22-04-2025;6949.5;13,899.00;100;100;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_1190.jpg
"Cod: 8273";"LOS CACHORROS SALVAN LA CERRERA 2218-";144;"EDITORIAL GUADAL S.A.";18;LIBROS;1;"Sin Especificar";0;;0;05-08-2022;19-12-2023;2611;5,200.00;100;100;0;0;;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_1890.jpg
"Cod: 7440";"LOS HOMBRES QUE NO SABIA HISTORIA 2017-";144;"EDITORIAL GUADAL S.A.";18;LIBROS;1;"Sin Especificar";0;;0;02-08-2021;01-02-2025;875;1,750.00;100;100;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1627910256_Screenshot_42.jpg
"Cod: 8011";"LOS JUEGOS HELADOS FROZEN 2078";144;"EDITORIAL GUADAL S.A.";18;LIBROS;1;"Sin Especificar";;;0;22-03-2022;22-03-2022;546;1,092.00;100;100;0;;;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_1514.jpg
"Cod: 7439";"LOS RUIDOS TERRORCITOS 2099";144;"EDITORIAL GUADAL S.A.";18;LIBROS;1;"Sin Especificar";0;;0;02-08-2021;01-02-2025;78;156.00;100;100;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1627910059_Screenshot_41.jpg
"Cod: 6740";"LOTERIA BINGO FICHAS MADERA 2311";24;GORMITI;4;JUGUETERIA;1;"Sin Especificar";;;0;23-04-2020;23-07-2021;2374;2,873.00;21;21;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1587646338_Screenshot_145.jpg
"Cod: 6748";"LOTERIA FICHAS MADERA TOTOGAME ";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";0;;0;23-04-2020;03-02-2025;1021;1,235.00;21;21;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1587654025_Screenshot_152.jpg
"Cod: 6710";"LOTERIA SURT EN CAJA GORDILLO ";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";;;0;21-04-2020;23-07-2021;620;750.00;21;21;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1587478111_Screenshot_115.jpg
"Cod: 30861";"LUCES 10 FAROL GUIRNALDA EXTERIOR 5MTS XF23158 23358";97;"ART. DE LIMPIEZA";11;HOGAR/JARDIN;1;"Sin Especificar";9;"Torre &  Liva IMPORTADO";0;05-09-2024;15-11-2024;43647;70,700.00;62;62;0;0;;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_542.jpg
"Cod: 30883";"LUCES 10 FOCOS GUIRNALDA EXTERIOR 5MTS XF23156A 23153";97;"ART. DE LIMPIEZA";11;HOGAR/JARDIN;1;"Sin Especificar";9;"Torre &  Liva IMPORTADO";0;05-09-2024;05-09-2024;20922;33,900.00;62;62;0;0;;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_543.jpg
"Cod: 30884";"LUCES 20 FOCOS GUIRNALDA EXTERIOR 10MTS XF23156B 23154";97;"ART. DE LIMPIEZA";11;HOGAR/JARDIN;1;"Sin Especificar";9;"Torre &  Liva IMPORTADO";0;05-09-2024;05-09-2024;39679;64,300.00;62;62;0;0;;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_544.jpg
